Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,s,,,green,,,,,'202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro10.jpg?v=1725791876,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,s,,,blue,,,,,'203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro5.jpg?v=1725791876,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,m,,,red,,,,,'204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro6.jpg?v=1725791875,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,m,,,green,,,,,'205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro7.jpg?v=1725791875,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,m,,,blue,,,,,'206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,l,,,red,,,,,'207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,l,,,green,,,,,'208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os-1,,,,,,,,,l,,,blue,,,,,'209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,Organic Broccoli Cuts Android 10.0 OS,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Vendor 6,Uncategorized,Type 6,"blue, green, l, m, red, s",true,Size,s,,Color,red,,,,,'201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro8.jpg?v=1725791876,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
organic-broccoli-cuts-android-10-0-os,,,,,,,,,s,,,green,,,,,'202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro9.jpg?v=1725791876,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,,,,,,,,,s,,,blue,,,,,'203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro10.jpg?v=1725791876,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,,,,,,,,,m,,,red,,,,,'204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro5.jpg?v=1725791876,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,,,,,,,,,m,,,green,,,,,'205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro6.jpg?v=1725791875,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,,,,,,,,,m,,,blue,,,,,'206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,,,,,,,,,l,,,red,,,,,'207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,,,,,,,,,l,,,green,,,,,'208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
organic-broccoli-cuts-android-10-0-os,,,,,,,,,l,,,blue,,,,,'209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,Samsung Ultra Wide 92” Monitor,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Vendor 6,Uncategorized,Type 6,"blue, green, l, m, red, s",true,Size,s,,Color,red,,,,,'201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/side-product.png?v=1722595569,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
samsung-ultra-wide-92-monitor-1,,,,,,,,,s,,,green,,,,,'202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,,,,,,,,,s,,,blue,,,,,'203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,,,,,,,,,m,,,red,,,,,'204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,,,,,,,,,m,,,green,,,,,'205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,,,,,,,,,m,,,blue,,,,,'206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,,,,,,,,,l,,,red,,,,,'207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,,,,,,,,,l,,,green,,,,,'208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor-1,,,,,,,,,l,,,blue,,,,,'209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,Samsung Ultra Wide 92” Monitor,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Vendor 6,Uncategorized,Type 6,"blue, green, l, m, red, s",true,Size,s,,Color,red,,,,,'201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/product.png?v=1722595597,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
samsung-ultra-wide-92-monitor,,,,,,,,,s,,,green,,,,,'202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,,,,,,,,,s,,,blue,,,,,'203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,,,,,,,,,m,,,red,,,,,'204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,,,,,,,,,m,,,green,,,,,'205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,,,,,,,,,m,,,blue,,,,,'206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,,,,,,,,,l,,,red,,,,,'207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,,,,,,,,,l,,,green,,,,,'208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
samsung-ultra-wide-92-monitor,,,,,,,,,l,,,blue,,,,,'209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
adapt-camo-seamless-shorts-copy,Dragon Touch Max10 Tablet  Android 10.0 OS,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Vendor 6,Uncategorized,Type 6,"blue, green, l, m, red, s",true,Size,s,,Color,red,,,,,'201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/product_7b85d10e-3a0d-48a4-86a7-81fcc7c2905e.png?v=1722595618,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
